order_id,customer_id,product_id,order_date,sales,quantity_sold,shipping_cost
594,38,95,05/03/2024,578.46,2,45.07
595,566,19,29/02/2024,317.09,4,5.17
596,1874,28,16/03/2024,664.93,1,45.6
597,1551,81,11/03/2024,405.11,6,18.37
598,593,17,27/04/2024,467.82,4,8.35
599,133,81,19/03/2024,430.19,2,11.4
600,1597,12,20/11/2024,17.48,4,29.72
601,1389,59,08/02/2024,939.68,3,18.78
602,805,6,11/09/2024,467.67,7,29.62
603,1842,92,22/10/2024,356.56,5,22.63
604,107,92,23/05/2024,17.59,9,28.33
605,1429,90,25/08/2024,383.98,9,47.83
606,1541,5,26/10/2024,25.49,6,35.82
607,878,87,25/08/2024,890.56,10,5.68
608,1604,15,01/05/2024,704.25,4,12.91
609,325,76,20/07/2024,740.26,9,29.39
610,1826,80,24/08/2024,853.15,4,42.11
611,1523,98,19/09/2024,363.68,6,17.6
612,1759,69,03/06/2024,861.81,4,45.1
613,1532,38,16/03/2024,20.77,2,23
614,1158,90,10/04/2024,218.4,8,45.76
615,1470,42,05/11/2024,715.89,7,7.29
616,230,24,24/05/2024,22,4,6.59
617,719,56,06/03/2024,563.89,6,23.67
618,458,32,01/12/2024,58.32,5,45.99
619,182,26,06/07/2024,135.64,6,42.1
620,1431,86,22/06/2024,490.59,10,15.66
621,318,60,15/12/2024,10.87,9,46.94
622,1454,35,28/07/2024,693.57,8,18.23
623,283,7,05/10/2024,339.28,9,24.08
624,1026,84,17/03/2024,537.33,9,48.57
625,1341,25,07/12/2024,410.33,9,14.25
626,1061,74,13/12/2024,21.13,7,15.12
627,1236,100,02/07/2024,816.18,4,5.49
628,116,99,15/02/2024,676.56,9,32.61
629,1845,60,19/03/2024,750.77,3,43.28
630,32,24,13/12/2024,682.08,8,41.7
631,1901,7,25/09/2024,304.27,4,49.4
632,1193,5,28/07/2024,718.57,4,22.45
633,1518,72,08/10/2024,917.84,1,22.63
634,1935,89,22/01/2024,325.69,2,45.38
635,1516,63,01/07/2024,484.9,6,42.4
636,931,89,23/02/2024,785.02,1,16.97
637,1929,29,01/06/2024,949.74,2,33.16
638,1106,96,07/10/2024,129.12,5,47.17
639,486,25,11/05/2024,940.42,10,34.45
640,1638,13,18/01/2024,596.84,6,10.53
641,248,34,02/11/2024,446.77,10,6.52
642,268,32,12/08/2024,356.86,10,8.63
643,839,76,29/04/2024,308.99,3,34.68
644,1505,58,12/06/2024,765.07,2,31.71
645,698,49,17/02/2024,43.38,1,35.72
646,828,12,29/08/2024,109.95,5,7.72
647,1716,98,05/10/2024,914.2,9,41.06
648,1822,70,08/09/2024,164.05,5,5.61
649,231,61,16/10/2024,72.07,9,38.67
650,884,77,03/04/2024,259.96,6,21.53
651,835,22,12/09/2024,11.31,7,15.89
652,1197,21,28/10/2024,389.39,6,31.09
653,976,95,03/02/2024,329.64,8,46.04
654,231,26,16/01/2024,246.42,9,18.42
655,1170,94,12/09/2024,568.92,2,45.14
656,80,88,02/01/2024,517.21,5,20.39
657,861,83,22/02/2024,888.75,10,48.44
658,1898,53,17/06/2024,884.97,9,39.31
659,240,17,18/09/2024,731.49,7,24.82
660,1903,2,05/07/2024,966.02,5,42.24
661,1246,59,12/01/2024,121.22,3,28.1
662,1097,58,16/08/2024,96.78,4,35.39
663,1719,12,10/07/2024,509.08,4,18.6
664,730,15,08/06/2024,292.16,3,29.57
665,1043,89,14/09/2024,330.3,8,46.39
666,274,7,17/11/2024,185,9,9.78
667,1619,46,16/08/2024,728.19,5,18.57
668,1478,95,03/03/2024,147.51,8,19.77
669,1631,11,21/12/2023,859.72,5,30.95
670,1903,45,06/10/2024,475.72,1,45.82
671,62,99,01/07/2024,832.78,7,42.26
672,1393,22,23/03/2024,109.57,1,11.43
673,1249,66,14/01/2024,527.57,8,25.85
674,1092,51,13/11/2024,310.85,1,26.38
675,553,8,13/06/2024,267.12,2,33.85
676,1444,32,14/01/2024,343.53,8,35.13
677,950,44,04/01/2024,586.99,3,19.09
678,984,23,16/10/2024,976.84,9,29.95
679,1965,19,29/10/2024,726.02,2,12.04
680,949,73,09/05/2024,583.65,2,14.19
681,565,51,07/08/2024,545.75,6,14.19
682,1039,93,30/11/2024,283.72,2,9.66
683,1941,62,23/06/2024,533.84,10,31.16
684,757,39,16/01/2024,608.98,5,32.05
685,1924,90,25/06/2024,389.49,5,12.01
686,1087,26,26/02/2024,155.27,1,38.9
687,1371,12,19/12/2024,851.14,1,30.8
688,928,76,28/04/2024,392.09,7,28.75
689,1224,19,09/02/2024,786.68,4,6.97
690,1399,38,31/01/2024,393.09,1,7.42
691,798,23,22/03/2024,890.61,3,8.41
692,312,62,02/06/2024,92.12,5,7.57
693,1830,10,31/01/2024,178.82,5,46.67
694,1395,90,13/09/2024,61.35,2,43.21
695,1401,50,04/10/2024,439.28,10,12.97
696,1162,81,18/01/2024,384.1,3,44.05
697,1792,19,13/01/2024,415.68,8,33.49
698,1798,9,07/08/2024,526.68,5,6.43
699,1130,25,03/03/2024,344.34,8,45.96
700,545,62,05/07/2024,685.19,5,34.26
701,990,6,06/01/2024,800.69,6,41.46
702,785,29,18/03/2024,92.8,3,45.57
703,384,25,31/01/2024,339.94,10,41.63
704,867,64,02/11/2024,390.89,9,31.08
705,1846,84,26/10/2024,770.65,10,11.34
706,311,97,24/06/2024,251.89,5,15.33
707,395,58,13/07/2024,808.18,4,35.38
708,1995,84,03/03/2024,485.46,10,17.9
709,860,83,27/07/2024,777.6,3,19.65
710,1711,70,17/06/2024,303.09,6,27.11
711,52,91,26/10/2024,416.74,2,12.71
712,268,53,23/04/2024,58.06,6,48.97
713,562,83,22/07/2024,83.42,7,26.73
714,217,79,12/07/2024,748.6,5,8.99
715,1290,48,01/07/2024,197.36,5,39.65
716,526,6,29/12/2023,758.28,4,43.96
717,1613,33,04/12/2024,523.85,6,35.25
718,975,39,24/06/2024,273.18,9,31.82
719,1078,59,19/02/2024,774.07,9,17.36
720,952,15,29/12/2023,498.08,8,27.6
721,354,31,26/03/2024,191.23,3,43.81
722,1474,89,20/08/2024,530.17,1,7.52
723,97,56,23/03/2024,818.18,3,21.91
724,1587,45,05/06/2024,267.43,3,40.25
725,1763,25,21/04/2024,405.19,7,36.3
726,691,78,05/08/2024,94.67,3,13.47
727,463,29,17/10/2024,221.6,5,21.11
728,341,22,05/09/2024,91.52,6,13.57
729,1649,54,29/12/2023,206.77,10,37.77
730,326,33,16/06/2024,217.13,8,26.81
731,1471,42,03/05/2024,437.99,5,20.4
732,480,54,18/01/2024,56.31,8,22.41
733,820,18,21/03/2024,565.68,7,49.57
734,9,31,08/12/2024,917.76,4,33.85
735,1975,65,04/09/2024,27.26,5,22.7
736,1944,76,01/04/2024,339.81,6,34.2
737,1689,82,19/03/2024,492.62,1,41.21
738,772,33,01/06/2024,536.16,2,22.33
739,1671,77,27/07/2024,985.64,4,44.37
740,595,55,12/12/2024,674.5,6,48.86
741,1811,31,16/06/2024,20.38,6,44.05
742,122,92,27/11/2024,418.31,10,9.24
743,368,70,23/03/2024,672.54,7,27.85
744,372,32,13/10/2024,185.26,8,11.57
745,1457,71,07/06/2024,833.83,4,23.75
746,1996,21,29/06/2024,983.91,7,13.79
747,1604,1,01/11/2024,493.77,5,42.88
748,1508,76,17/10/2024,727.84,7,6.41
749,1839,20,11/12/2024,138.3,3,20.29
750,259,35,28/08/2024,268.71,5,9.43
751,63,28,28/05/2024,390.71,9,19.77
752,748,31,07/08/2024,661.85,1,47.28
753,1354,50,15/03/2024,964.47,7,47.35
754,909,73,06/05/2024,510.27,6,49.37
755,883,1,11/03/2024,787.17,2,5.89
756,348,21,28/11/2024,184.32,5,16.47
757,935,93,16/11/2024,953,4,11.55
758,849,64,05/03/2024,555.12,6,37.57
759,79,28,23/08/2024,173.87,5,25.45
760,1221,20,27/07/2024,22.77,1,7.02
761,1043,59,13/06/2024,556.72,10,49.77
762,130,50,11/11/2024,85.62,10,26.13
763,647,66,31/01/2024,891.67,9,35.09
764,1125,41,13/12/2024,669.56,4,44.56
765,420,3,06/01/2024,924.63,9,45.19
766,1881,67,23/02/2024,291.48,10,32.57
767,1255,88,27/02/2024,290.35,7,35.37
768,1996,3,06/05/2024,998.21,7,5.47
769,332,22,19/08/2024,617,8,30.14
770,530,91,10/04/2024,777.18,2,26.98
771,451,64,07/07/2024,246.69,3,37.96
772,1663,81,18/03/2024,18.96,8,17.12
773,1942,23,12/01/2024,925.63,10,33.42
774,270,98,22/03/2024,534.33,6,18.97
775,676,43,22/05/2024,67.67,3,12.18
776,432,99,11/10/2024,426.32,3,34.64
777,805,93,21/07/2024,291.77,4,10.51
778,1367,16,29/01/2024,605.51,6,10.23
779,791,56,15/03/2024,396.33,1,42.43
780,1800,79,23/01/2024,25.17,5,23.42
781,1055,23,22/02/2024,750.07,8,44.61
782,1762,46,29/10/2024,688.2,2,27.42
783,1136,61,14/01/2024,768.38,10,39.16
784,1067,69,13/11/2024,694.2,4,26.81
785,1050,65,04/10/2024,467.17,9,10.53
786,1447,80,26/10/2024,64.71,6,27.35
787,899,1,21/03/2024,120.33,5,44.48
788,1632,4,18/10/2024,762.46,4,18
789,393,33,18/07/2024,607.3,4,26.65
790,481,47,21/07/2024,93.75,5,18.3
791,829,19,02/11/2024,408.43,8,8.81
792,1383,79,04/06/2024,306.28,7,49.92
793,1364,57,14/01/2024,801.02,10,34.39
794,319,27,17/04/2024,948.5,2,47.85
795,1901,13,06/12/2024,586.03,7,13.99
796,1262,60,28/10/2024,807.49,2,10.68
797,88,40,10/09/2024,193.82,4,14.07
798,363,59,02/07/2024,888.34,7,45.65
799,1324,50,02/08/2024,718.47,7,23.86
800,615,21,16/12/2024,110.87,5,24.21
801,156,63,22/08/2024,645.18,6,34.39
802,651,14,26/07/2024,732.73,2,5.72
803,1053,80,31/01/2024,589.82,8,7.38
804,1234,68,08/07/2024,536.84,10,8.88
805,741,56,25/06/2024,455.42,4,19.9
806,720,51,08/07/2024,519.22,7,27.61
807,1573,26,09/03/2024,40.49,1,35.53
808,800,9,26/09/2024,848.45,5,22.99
809,1621,47,11/10/2024,750.65,1,41.58
810,1133,34,21/12/2023,208.3,4,19.28
811,1401,90,17/08/2024,782.85,10,7
812,1514,54,06/08/2024,864.55,1,37.58
813,1767,52,04/02/2024,937.29,6,34.06
814,1173,15,22/06/2024,683.48,8,31.84
815,1287,38,17/03/2024,407.4,1,24.93
816,662,96,02/01/2024,21.5,3,46.17
817,1888,4,22/07/2024,656.25,5,34.54
818,91,5,07/03/2024,381.38,8,8.89
819,1478,76,18/11/2024,50.71,1,41.92
820,1556,71,30/01/2024,896.12,8,33.92
821,669,68,13/07/2024,494.83,8,42.95
822,1552,67,27/11/2024,91.89,7,34.21
823,364,35,22/09/2024,702.64,8,12.39
824,982,73,10/08/2024,783.1,3,22.78
825,1389,43,25/11/2024,764.57,3,23.07
826,795,66,17/02/2024,557.27,10,35.51
827,281,50,08/05/2024,487.4,6,20.37
828,1995,28,24/04/2024,483.1,6,24.67
829,981,32,24/01/2024,780.43,1,16.4
830,1266,73,01/04/2024,666.14,5,9.95
831,1657,24,28/07/2024,266.64,3,20.02
832,1005,6,26/02/2024,946.14,5,19.73
833,1914,21,13/05/2024,548.48,8,26.28
834,1571,81,12/12/2024,944.05,6,23.88
835,800,41,26/03/2024,759.93,8,39.4
836,1846,61,08/10/2024,951.65,1,11.49
837,1304,32,31/10/2024,300.05,7,20.62
838,583,22,08/10/2024,997.54,5,27.1
839,659,27,25/04/2024,462.45,4,45.77
840,342,68,06/05/2024,58.13,6,32.19
841,1921,57,15/09/2024,387.79,3,49.63
842,440,16,02/02/2024,298.93,1,24.6
843,637,83,19/04/2024,570.54,3,11.05
844,1164,18,25/04/2024,73.39,7,30.1
845,1119,100,03/08/2024,766.13,10,24.07
846,324,51,29/02/2024,146.48,9,49.8
847,312,3,18/03/2024,757.1,8,27.23
848,1350,84,07/06/2024,324.26,5,23.73
849,1803,63,12/07/2024,278.65,6,43.73
850,1954,41,30/11/2024,627.03,1,39.71
851,168,30,16/02/2024,266.32,3,27.7
852,1688,63,28/04/2024,893.03,7,29.89
853,878,57,22/06/2024,641.33,9,17.58
854,1299,90,31/07/2024,33.12,10,26.17
855,1207,16,07/09/2024,590.93,2,44.09
856,1420,82,15/04/2024,364.81,7,36.93
857,1569,71,07/11/2024,428.99,3,31.43
858,1251,13,13/07/2024,130.46,3,37.5
859,994,88,11/10/2024,964.48,8,5.29
860,936,45,21/06/2024,432.05,5,31.95
861,118,91,05/06/2024,919.34,8,18.02
862,1696,67,02/11/2024,619.9,6,28.45
863,326,57,25/11/2024,521.71,6,26.43
864,756,69,08/07/2024,292.95,3,7.35
865,1198,65,18/04/2024,594.1,5,14.48
866,1099,87,10/03/2024,986.89,5,12.02
867,928,21,04/06/2024,916.6,6,48.13
868,1894,21,29/07/2024,835.49,8,20.42
869,424,85,06/02/2024,21.59,7,27.04
870,810,31,20/04/2024,853.78,5,15.41
871,1863,78,02/10/2024,938.77,2,17.85
872,1073,61,14/01/2024,777.37,3,30.58
873,1832,51,12/08/2024,53.25,8,17.36
874,1455,2,20/09/2024,772.15,1,6.39
875,1154,25,11/02/2024,830.18,5,36.57
876,1674,96,15/11/2024,973.84,10,31.72
877,1722,85,19/01/2024,915.88,3,17.38
878,8,79,05/07/2024,297.39,5,15.2
879,1728,97,05/07/2024,739.45,10,35.55
880,395,11,26/08/2024,322.67,6,15.37
881,279,24,11/02/2024,498.94,10,47.36
882,811,77,07/07/2024,411.5,7,23.66
883,1287,5,25/11/2024,178.87,5,48.57
884,1691,1,30/11/2024,689.44,8,32.37
885,1422,14,12/03/2024,609.04,4,6.54
886,166,55,22/04/2024,649.69,4,44.08
887,1698,24,07/10/2024,65.03,8,47.21
888,1303,52,28/06/2024,842.14,1,45.91
889,1206,25,16/07/2024,461.32,4,10.1
890,395,80,06/05/2024,679.25,7,31.58
891,372,85,16/05/2024,134.35,4,16.01
892,399,15,29/09/2024,733.75,9,28.44
893,553,34,14/07/2024,588.94,6,9.59
894,400,33,25/08/2024,875.77,7,27.25
895,1740,54,15/08/2024,88.72,8,7.82
896,443,10,05/07/2024,333.48,3,11.13
897,1497,69,24/12/2023,316.73,2,42.9
898,1519,23,28/05/2024,822.25,10,37.39
899,181,64,30/07/2024,324.93,2,46.19
900,1285,31,28/02/2024,624.75,3,48.43
901,1735,1,04/07/2024,219.51,1,28.62
902,566,47,20/11/2024,403.95,4,40.12
903,189,37,28/02/2024,137.16,5,34.76
904,751,77,29/07/2024,323.09,6,40.32
905,1931,86,14/08/2024,880.31,2,28.24
906,702,6,26/10/2024,368.24,7,26.02
907,1060,59,20/12/2023,135.22,2,21.46
908,772,67,06/03/2024,899.81,5,38.52
909,282,72,20/03/2024,685.69,2,15.41
910,131,11,22/11/2024,366.69,8,41.23
911,1796,83,14/03/2024,513.36,9,26.27
912,294,96,28/03/2024,808.84,6,28.18
913,38,43,11/09/2024,430.49,6,48.45
914,1545,37,21/07/2024,814.7,6,48.96
915,542,47,15/05/2024,179.23,4,8.8
916,1934,19,04/04/2024,230.32,9,5.7
917,1289,75,31/01/2024,368.85,3,34.26
918,327,80,06/08/2024,501.48,10,44.86
919,1726,35,14/08/2024,749.75,2,16.81
920,626,16,18/02/2024,525.14,9,26.83
921,895,42,08/03/2024,752.14,10,13.32
922,1943,82,26/07/2024,158.13,2,34.31
923,1468,63,17/08/2024,750.46,1,47.12
924,181,5,31/01/2024,774.67,2,40.32
925,1405,22,07/10/2024,683.72,4,23.99
926,776,9,02/02/2024,801.09,6,28.84
927,68,37,26/09/2024,588.93,8,48.27
928,1853,73,31/10/2024,39,4,28.73
929,356,62,05/06/2024,144.59,1,30.35
930,1012,85,21/12/2023,441.71,4,27.69
931,1968,83,22/09/2024,574.79,1,41.57
932,465,11,16/01/2024,883.65,2,32.31
933,579,72,12/08/2024,809.44,8,17.21
934,1146,81,20/05/2024,621.78,10,18.48
935,936,69,31/07/2024,286.05,7,26.17
936,204,19,04/05/2024,88.46,5,16.41
937,1523,43,05/11/2024,539.95,8,21.75
938,386,9,01/12/2024,421.02,8,15.69
939,678,99,23/07/2024,220.93,5,48.08
940,79,42,12/04/2024,544.84,6,10.55
941,983,75,09/08/2024,181.69,5,16.04
942,272,36,20/05/2024,21.3,8,31.04
943,743,83,01/01/2024,944.36,10,5.77
944,206,53,05/05/2024,913.14,5,32.41
945,124,65,01/02/2024,70.53,6,37.34
946,1495,55,28/08/2024,643.77,7,27.5
947,1844,4,02/12/2024,342.15,4,44.37
948,828,60,22/03/2024,91.9,1,16.07
949,735,60,11/04/2024,809.45,1,30.09
950,42,26,14/10/2024,83.72,1,7.95
951,1546,62,29/05/2024,562.82,3,31.57
952,749,69,03/01/2024,762.68,10,49.23
953,376,34,02/08/2024,315.24,6,6.88
954,1740,94,06/08/2024,702.42,8,14.19
955,1119,1,11/07/2024,962.9,1,46.31
956,1094,69,09/01/2024,965.06,7,40.17
957,1780,57,26/09/2024,57.26,1,6.94
958,1690,94,28/01/2024,381.76,1,13.18
959,761,2,06/03/2024,844.02,1,41.52
960,703,24,07/10/2024,934.78,6,17.3
961,465,39,01/03/2024,212.31,9,19.19
962,278,7,14/10/2024,399.06,6,8.77
963,445,70,02/02/2024,212.02,9,28.68
964,1937,5,07/11/2024,134.59,10,19.64
965,1580,67,11/04/2024,765.43,5,23.21
966,1809,94,04/07/2024,377.17,3,31.08
967,415,30,12/06/2024,22.65,7,32.95
968,1082,66,09/01/2024,736.97,6,17.6
969,219,41,10/12/2024,262.32,10,29.65
970,1051,85,10/05/2024,670.03,8,11.66
971,831,49,20/10/2024,871.92,9,45.18
972,119,56,04/01/2024,90.05,2,41.8
973,1828,56,29/05/2024,810.11,4,27.42
974,1216,61,29/01/2024,820.58,1,30.43
975,634,51,16/12/2024,28.29,7,49.82
976,1405,24,16/02/2024,615.28,7,30.37
977,1168,3,07/04/2024,341.12,6,34.69
978,1592,29,31/12/2023,329.29,7,14.82
979,1138,73,24/04/2024,552.1,1,33.69
980,239,55,06/05/2024,336.75,8,16.82
981,1628,49,17/10/2024,222.77,9,26.26
982,1733,12,27/02/2024,791.04,3,35.12
983,1341,70,05/01/2024,112.16,8,24.26
984,1653,62,18/02/2024,88.49,9,33.51
985,1336,26,21/06/2024,275.84,5,40.59
986,352,42,24/01/2024,685.88,2,41.14
987,448,70,23/04/2024,398.4,4,33.66
988,1972,62,28/11/2024,251.58,10,8.64
989,18,42,27/04/2024,665.85,10,15.61
990,851,17,07/03/2024,500.45,8,18.8
991,481,84,18/09/2024,51.01,5,26.46
992,1690,60,26/09/2024,27.78,3,35.96
993,1611,67,06/03/2024,101.14,6,22.84
994,1413,62,07/12/2024,400.03,6,16.46
995,290,31,19/11/2024,406.56,7,19.1
996,1278,89,19/12/2024,345.4,4,28.83
997,18,28,10/08/2024,503.58,4,38.93
998,329,21,23/08/2024,204.51,8,33.63
999,1498,46,30/07/2024,60.36,3,15.26
1000,810,79,15/10/2024,744.08,1,48.64
1001,1119,87,26/10/2024,769.14,7,11.57
1002,684,53,27/03/2024,777.1,9,40.81
1003,1733,9,19/10/2024,145.36,6,19.88
1004,625,15,10/06/2024,187.07,9,31.53
1005,656,11,16/12/2024,520.31,9,7.26
1006,1858,1,02/05/2024,568.53,4,10.84
1007,104,59,27/04/2024,201.76,5,36.66
1008,220,94,16/10/2024,48.76,6,11.82
1009,1597,67,19/09/2024,694.89,8,13.11
1010,899,91,12/04/2024,928.79,7,44.37
1011,589,78,11/12/2024,193.61,8,39.53
1012,473,55,23/04/2024,563.49,3,9.9
1013,67,38,23/07/2024,312.62,1,34.25
1014,346,34,17/11/2024,962.04,4,21.4
1015,268,13,21/03/2024,754.17,5,32.94
1016,605,52,09/05/2024,645.71,1,29.2
1017,1087,42,18/09/2024,916.9,2,37.59
1018,924,73,17/08/2024,604.43,10,16.33
1019,1945,19,27/02/2024,865.13,9,32.57
1020,1307,89,20/01/2024,893.44,4,13.84
1021,1458,68,29/04/2024,147.57,3,7.96
1022,1543,31,13/10/2024,871.4,1,34.27
1023,1410,31,29/10/2024,818.37,7,41.22
1024,15,34,05/12/2024,874.51,7,15.13
1025,940,70,26/01/2024,769.69,2,19.89
1026,50,15,20/06/2024,68.61,8,23.52
1027,616,13,07/11/2024,668.48,2,18.49
1028,468,40,06/08/2024,517.76,5,43.68
1029,76,86,13/09/2024,131.02,10,30.82
1030,852,63,24/09/2024,800.69,7,22.03
1031,1049,39,17/01/2024,546.53,8,46.03
1032,1108,10,05/12/2024,437.89,8,44.61
1033,954,11,29/12/2023,658.65,5,39.39
1034,1142,69,01/02/2024,627.36,2,47.92
1035,1459,50,03/09/2024,779.71,5,29.03
1036,561,4,17/10/2024,724.99,6,19.19
1037,446,6,28/03/2024,530.35,5,40.51
1038,721,63,15/08/2024,392.23,1,40.68
1039,459,57,14/05/2024,684.04,7,20.73
1040,1628,61,23/11/2024,986.88,1,24.06
1041,619,14,03/01/2024,347.48,6,23.2
1042,1996,8,21/07/2024,627.81,6,24.89
1043,1540,98,22/09/2024,969.83,1,44.44
1044,58,72,20/07/2024,398.11,4,28.03
1045,1584,34,16/11/2024,438.27,7,6.12
1046,48,74,15/01/2024,846.99,9,45.41
1047,240,59,07/01/2024,121.98,9,19.72
1048,990,65,06/10/2024,336.31,4,16.99
1049,1739,81,01/07/2024,255.47,1,44.49
1050,1327,62,03/08/2024,942.37,10,47.78
1051,365,50,20/10/2024,398.07,6,41.79
1052,1178,90,31/08/2024,788.61,4,48.2
1053,1568,53,27/03/2024,135.7,6,38.48
1054,795,95,07/07/2024,599.74,3,14.76
1055,921,31,26/07/2024,175.95,10,8.97
1056,473,20,02/03/2024,590.01,8,32.1
1057,1908,23,19/08/2024,369.95,4,47.66
1058,635,38,15/03/2024,324.81,10,6.4
1059,413,79,07/11/2024,603.33,4,18.78
1060,953,73,27/04/2024,796.39,2,34.44
1061,1686,44,18/05/2024,596.54,6,20.19
1062,1774,94,24/12/2023,52.64,9,18.19
1063,1372,16,12/03/2024,194.42,10,41.33
1064,249,59,20/04/2024,612.74,5,24.27
1065,721,52,22/10/2024,839.57,4,26.21
1066,92,90,23/06/2024,973.89,8,9.01
1067,1454,82,17/09/2024,848.24,6,20.9
1068,1637,36,19/08/2024,900.69,8,23.77
1069,668,12,08/05/2024,10.85,5,5.55
1070,1411,31,09/12/2024,21.42,6,29.08
1071,1448,31,16/08/2024,670.68,10,16.92
1072,1179,40,11/11/2024,18.36,6,30.09
1073,796,20,27/03/2024,411.71,3,27.85
1074,252,92,27/04/2024,649.47,1,36.07
1075,1431,58,26/03/2024,755.68,5,37.31
1076,45,96,20/01/2024,863.98,2,13.06
1077,413,64,03/10/2024,393.91,9,28.43
1078,784,40,05/09/2024,586.72,9,40.56
1079,731,90,07/11/2024,48.27,5,48.34
1080,1318,77,20/10/2024,159.38,5,9.19
1081,346,45,16/01/2024,85.38,7,40.83
1082,479,75,11/01/2024,836.43,2,15.4
1083,553,15,12/04/2024,792.04,8,13.01
1084,1649,51,18/12/2024,854.82,10,40.27
1085,404,41,25/12/2023,863.55,7,22.82
1086,950,22,10/03/2024,404.23,5,19.27
1087,1747,35,11/12/2024,256.65,4,36.92
1088,914,33,16/05/2024,969.07,6,45.56
1089,1339,83,28/02/2024,101.26,4,43.47
1090,1830,11,27/11/2024,276.73,9,14.46
1091,996,61,18/11/2024,29.93,4,27.88
1092,38,62,04/02/2024,522.94,5,46.25
1093,1726,38,13/06/2024,210.23,1,18.68
1094,574,90,29/03/2024,551.26,2,8.26
1095,1565,20,12/11/2024,810.79,7,28.14
1096,483,31,17/02/2024,591.02,4,31.2
1097,1508,89,06/10/2024,818.93,5,35.82
1098,149,76,19/06/2024,214.13,7,29.18
1099,733,86,04/08/2024,448.55,7,9.98
1100,436,84,06/03/2024,908.98,7,10.5
1101,870,7,02/07/2024,107.7,4,20.03
1102,1585,83,07/07/2024,911.31,8,38.93
1103,733,39,26/07/2024,387.31,7,38.13
1104,362,68,25/05/2024,332.71,8,38.55
1105,775,93,15/10/2024,692.9,1,48.56
1106,767,37,09/08/2024,798.6,9,46.1
1107,1016,1,18/08/2024,192.43,8,7.62
1108,815,55,29/03/2024,330.45,3,6.53
1109,1806,91,23/05/2024,415.31,3,32.96
1110,1818,61,23/05/2024,12.24,7,48.83
1111,1987,64,10/01/2024,18.86,7,49.03
1112,1041,2,29/04/2024,799.62,2,46.25
1113,944,67,28/12/2023,74.59,10,34.12
1114,12,21,10/11/2024,376.12,5,19.97
1115,1186,97,18/03/2024,469.39,8,46.71
1116,1595,64,07/03/2024,693.87,10,34.72
1117,411,80,08/12/2024,506.8,1,9.98
1118,926,16,13/10/2024,50.01,6,6.13
1119,1967,10,21/11/2024,797.47,5,16.34
1120,93,5,17/06/2024,228.54,9,5.8
1121,185,1,18/09/2024,343.09,5,24.86
1122,159,40,16/11/2024,649.06,7,9.74
1123,1897,11,02/06/2024,474.92,2,20.56
1124,1129,81,10/05/2024,262.24,10,17.65
1125,149,31,27/12/2023,201.17,4,30.5
1126,550,31,10/09/2024,660.38,3,13.33
1127,596,100,08/04/2024,904.75,3,42.45
1128,908,83,01/09/2024,847.04,5,43.69
1129,1752,75,31/05/2024,240.76,9,38.48
1130,1502,9,23/01/2024,191.13,9,9.07
1131,836,14,28/03/2024,89.75,3,16.65
1132,941,5,10/02/2024,747.4,7,21.32
1133,1656,41,21/05/2024,508.37,4,7.09
1134,1234,34,14/03/2024,302.34,8,37.62
1135,1594,90,19/01/2024,579,10,16.66
1136,1971,87,03/12/2024,548,2,17.81
1137,53,11,13/10/2024,376.18,7,5.29
1138,1258,15,13/01/2024,631.02,7,24.86
1139,229,21,04/05/2024,217.93,3,16.99
1140,1592,31,01/08/2024,942.85,5,10.49
1141,1989,81,19/11/2024,351.75,9,8.22
1142,1891,16,21/04/2024,113.04,6,18.48
1143,1948,96,26/01/2024,222.54,7,27.81
1144,1629,3,21/04/2024,981.52,7,36.9
1145,914,32,08/04/2024,81.8,9,24.09
1146,1216,83,25/06/2024,99.41,10,25.08
1147,1865,31,16/07/2024,937.31,6,46.58
1148,279,8,17/04/2024,173.56,7,35.29
1149,1606,41,10/11/2024,323.66,2,24.86
1150,1670,94,14/04/2024,162.08,6,8.33
1151,122,78,20/10/2024,35.09,5,8.29
1152,888,51,20/02/2024,571.95,1,6.44
1153,1772,8,02/05/2024,536.27,9,37.15
1154,1199,35,04/07/2024,671.72,9,30.89
1155,532,51,22/02/2024,172.62,9,17.96
1156,1196,85,02/06/2024,695.92,7,36.87
1157,1558,93,12/08/2024,460.9,1,8.58
1158,1932,51,01/12/2024,983.81,8,38.88
1159,866,88,20/10/2024,609.93,8,32.45
1160,1531,23,22/01/2024,749.37,10,14.1
1161,1394,92,26/02/2024,758.55,7,16.77
1162,340,25,05/01/2024,329.52,5,22.89
1163,309,1,15/03/2024,688.48,6,45.52
1164,856,78,13/10/2024,742.01,5,27.3
1165,1479,55,16/10/2024,565.94,9,36.39
1166,1567,27,16/04/2024,594.66,3,23.89
1167,854,83,26/05/2024,779.94,3,5.23
1168,387,22,10/11/2024,242.41,7,5.97
1169,871,91,27/11/2024,692.58,9,40.77
1170,1337,9,11/06/2024,772.53,4,39.5
1171,1191,57,28/02/2024,422.1,6,33.39
1172,1798,5,05/07/2024,125.53,2,6.37
1173,739,88,11/08/2024,383.74,8,11.16
1174,1640,48,13/06/2024,318,10,30.02
1175,1580,50,08/07/2024,374.83,2,33.88
1176,1125,1,11/12/2024,95.86,7,39.9
1177,698,4,03/11/2024,689.39,4,40.14
1178,1327,88,06/11/2024,580.71,3,24.15
1179,824,92,22/06/2024,121.17,4,22.45
1180,425,56,19/06/2024,920.57,4,43.66
